"ID","Recency (months)","Frequency (times)","Monetary (cc)","Time (months)","Churn (0/1)","(T-R)/(F-1)","E[X[L]|L=1]","P[B]","(E[X|L=1]-P[B])^2"
336,16,3,750,21,1,2.5,0.103998605206835,0.333333333333333,0.0525944175248548
337,11,3,750,28,0,8.5,0.102544366517212,0.222222222222222,0.0143227891461493
338,11,7,1750,64,0,8.83333333333333,0.101494648113965,0.222222222222222,0.0145751471500648
341,14,4,1000,30,0,5.33333333333333,0.0998271507465768,0.333333333333333,0.0545251373062397
340,9,3,750,34,0,12.5,0.0996806858006203,0.222222222222222,0.0150164281485668
342,23,38,9500,98,0,2.02702702702703,0.099313734135425,0.111111111111111,0.000139178103506449
343,11,6,1500,58,0,9.4,0.0962305944811203,0.111111111111111,0.000221429775175434
339,11,1,250,11,1,0,0.0952197689088396,0.111111111111111,0.000252534756989696
344,11,1,250,11,0,0,0.0952197689088396,0.111111111111111,0.000252534756989696
345,11,1,250,11,0,0,0.0952197689088396,0.111111111111111,0.000252534756989696
346,11,1,250,11,0,0,0.0952197689088396,0.111111111111111,0.000252534756989696
347,11,1,250,11,0,0,0.0952197689088396,0.111111111111111,0.000252534756989696
348,11,1,250,11,0,0,0.0952197689088396,0,0.00906680439105281
349,11,1,250,11,0,0,0.0952197689088396,0,0.00906680439105281
350,11,1,250,11,0,0,0.0952197689088396,0,0.00906680439105281
351,11,1,250,11,0,0,0.0952197689088396,0,0.00906680439105281
355,16,4,1000,28,0,4,0.093560083494625,0,0.00875348922352121
353,11,5,1250,50,0,9.75,0.0934142827712441,0,0.00872622822566595
352,11,2,500,21,0,10,0.092878299181573,0,0.00862637845886179
354,11,2,500,21,0,10,0.092878299181573,0,0.00862637845886179
357,16,6,1500,40,0,4.8,0.09009903028659,0,0.00811783525858386
356,4,2,500,41,0,37,0.0888059438348767,0,0.00788649566040327
358,14,3,750,26,0,6,0.0887867874205149,0,0.00788309362045571
359,9,2,500,26,0,17,0.0865001828516192,0,0.00748228163336356
360,21,16,4000,64,0,2.86666666666667,0.0851484891682212,0,0.00725026520763068
361,14,6,1500,51,0,7.4,0.0821449555154549,0,0.00674779371663606
363,4,3,750,71,0,33.5,0.0809837788917628,0.111111111111111,0.00090765614665498
362,11,2,500,24,0,13,0.0805055239797649,0.111111111111111,0.000936701963654425
364,21,13,3250,57,0,3,0.0798220321623664,0.111111111111111,0.000979006461460778
365,11,6,1500,71,0,12,0.0782358055246392,0.222222222222222,0.02073208819341
366,14,2,500,21,1,7,0.0771062011819807,0.222222222222222,0.0210586595625518
367,23,15,3750,57,0,2.42857142857143,0.076135565098256,0.333333333333333,0.0661506919851046
368,14,4,1000,38,0,8,0.0760020551030024,0.333333333333333,0.066219386755656
370,16,5,1250,40,1,6,0.075082525238825,0.333333333333333,0.0666934798814666
369,11,2,500,26,0,15,0.0739390048949554,0.333333333333333,0.0672854176259971
371,4,2,500,51,1,47,0.0730936395470358,0.333333333333333,0.0677246982219859
372,14,3,750,31,0,8.5,0.0720471970320317,0.333333333333333,0.0682704450232623
373,4,2,500,52,0,48,0.0718228878163849,0.333333333333333,0.0683877131144728
375,14,4,1000,40,0,8.66666666666667,0.071722660108464,0.222222222222222,0.022650118196433
376,11,3,750,40,1,14.5,0.0705990809978312,0.222222222222222,0.0229895769547516
374,9,4,1000,65,0,18.6666666666667,0.0700239575465489,0.111111111111111,0.00168815418803792
377,14,5,1250,50,0,9,0.0699579549388357,0.111111111111111,0.00169358226293969
378,14,1,250,14,0,0,0.0669009686726009,0.111111111111111,0.00195453669443336
379,14,1,250,14,0,0,0.0669009686726009,0.111111111111111,0.00195453669443336
380,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
381,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
382,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
383,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
384,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
385,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
387,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
388,14,1,250,14,0,0,0.0669009686726009,0,0.00447573960933232
386,14,7,1750,72,0,9.66666666666667,0.0660290366164414,0,0.00435983367649536
389,9,3,750,52,0,21.5,0.0655174652291968,0,0.00429253825005901
390,14,7,1750,73,0,9.83333333333333,0.065065390431146,0,0.00423350503195746
391,11,4,1000,58,0,15.6666666666667,0.0641537296540802,0,0.00411570102852881
393,4,2,500,59,0,55,0.0640305720272545,0,0.00409991415413743
392,11,4,1000,59,0,16,0.0630384005571734,0.111111111111111,0.00231098550000268
396,16,10,2500,89,0,8.11111111111111,0.0609977277267429,0.111111111111111,0.00251135119422867
394,11,4,1000,61,0,16.6666666666667,0.0609201747319995,0.111111111111111,0.00251913009461203
395,16,4,1000,40,0,8,0.06006602019106,0.222222222222222,0.0262946338571711
397,21,2,500,21,1,0,0.0587184696837576,0.222222222222222,0.0267334770941595
399,16,8,2000,76,0,8.57142857142857,0.0579232737860855,0.222222222222222,0.0269941444572203
398,21,3,750,26,0,2.5,0.0577479164658442,0.222222222222222,0.0270517972540425
400,21,3,750,26,1,2.5,0.0577479164658442,0.222222222222222,0.0270517972540425
402,23,5,1250,33,0,2.5,0.0565816221495236,0.222222222222222,0.0274368083924437
404,16,3,750,34,0,9,0.0548713571076762,0.111111111111111,0.00316290993036688
401,18,2,500,23,0,5,0.0547948544437808,0.111111111111111,0.00317152076502062
403,23,8,2000,46,0,3.28571428571429,0.0543406280127282,0.111111111111111,0.00322288775122378
405,14,5,1250,64,0,12.5,0.0535027908067171,0,0.00286254862410733
407,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
408,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
409,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
410,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
411,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
412,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
413,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
415,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
416,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
417,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
418,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
419,16,1,250,16,0,0,0.0528732404622986,0,0.00279557955698405
406,14,3,750,41,0,13.5,0.0523190488852541,0,0.00273728287625761
414,16,4,1000,45,0,9.66666666666667,0.0522692885982433,0,0.00273207853056644
420,16,2,500,26,0,10,0.0515730788115863,0,0.0026597824581061
422,16,2,500,27,0,11,0.0490597708772985,0,0.00240686111853303
421,21,2,500,23,0,2,0.0485242909192163,0,0.00235460680921274
423,21,2,500,23,0,2,0.0485242909192163,0,0.00235460680921274
424,21,2,500,23,0,2,0.0485242909192163,0,0.00235460680921274
425,14,4,1000,57,0,14.3333333333333,0.0485070237443382,0,0.00235293135253379
426,16,5,1250,60,0,11,0.0470247803812671,0,0.0022113299699064
427,23,2,500,23,0,0,0.046406439678937,0.111111111111111,0.00418669450514561
428,14,5,1250,74,0,15,0.0458067622096634,0.111111111111111,0.00426465798544201
429,23,3,750,28,0,2.5,0.0456393910892025,0.111111111111111,0.00428654612262719
430,16,3,750,40,0,12,0.045049515143295,0.111111111111111,0.00436413446181498
433,16,7,1750,87,1,11.8333333333333,0.043758975961346,0.111111111111111,0.00453631010923223
431,9,2,500,52,0,43,0.0436783101527978,0.111111111111111,0.00454718264508349
432,9,2,500,52,0,43,0.0436783101527978,0.111111111111111,0.00454718264508349
434,14,4,1000,64,0,16.6666666666667,0.0428022326453737,0.111111111111111,0.00466610287724689
435,14,2,500,35,0,21,0.0417363841260262,0.111111111111111,0.00481285274425506
437,21,2,500,25,0,4,0.0413461413749536,0,0.00170950340659765
436,16,7,1750,93,0,12.8333333333333,0.040724372912709,0,0.00165847454913338
438,14,3,750,52,0,19,0.0402081579395935,0,0.00161669596489529
439,23,14,3500,93,0,5.38461538461539,0.0388899036746021,0,0.00151242460781983
441,16,3,750,46,0,15,0.0382100138563575,0,0.00146000515890303
440,18,8,2000,95,0,11,0.0367832309997086,0,0.00135300608277793
445,23,12,3000,86,0,5.72727272727273,0.036551790326267,0,0.00133603337605538
442,11,3,750,76,0,32.5,0.0364932447669949,0,0.0013317569136238
444,11,3,750,76,0,32.5,0.0364932447669949,0,0.0013317569136238
443,11,2,500,52,0,41,0.0358864687257384,0,0.0012878386376034
446,21,3,750,35,0,7,0.0356504994508528,0,0.00127095811109526
447,23,2,500,26,0,3,0.0352866857622588,0,0.0012451501920844
448,23,2,500,26,0,3,0.0352866857622588,0,0.0012451501920844
449,23,8,2000,64,0,5.85714285714286,0.0349793591245827,0,0.00122355556476653
450,16,3,750,50,0,17,0.0346980640533835,0,0.0012039556490527
451,23,3,750,33,0,5,0.0339489732897141,0,0.00115253278742572
452,21,3,750,38,0,8.5,0.0316176375220233,0,0.000999675002474056
453,23,2,500,28,0,5,0.030426260726135,0,0.000925757341774744
454,21,1,250,21,0,0,0.0293592348418788,0,0.00086196467050059
455,21,1,250,21,0,0,0.0293592348418788,0,0.00086196467050059
456,21,1,250,21,0,0,0.0293592348418788,0,0.00086196467050059
457,21,1,250,21,0,0,0.0293592348418788,0,0.00086196467050059
458,21,1,250,21,0,0,0.0293592348418788,0,0.00086196467050059
459,21,1,250,21,0,0,0.0293592348418788,0.111111111111111,0.00668336927353987
460,21,1,250,21,0,0,0.0293592348418788,0.111111111111111,0.00668336927353987
461,21,1,250,21,0,0,0.0293592348418788,0.111111111111111,0.00668336927353987
462,21,1,250,21,0,0,0.0293592348418788,0.111111111111111,0.00668336927353987
463,21,1,250,21,1,0,0.0293592348418788,0.111111111111111,0.00668336927353987
464,21,1,250,21,0,0,0.0293592348418788,0.111111111111111,0.00668336927353987
465,21,1,250,21,0,0,0.0293592348418788,0.111111111111111,0.00668336927353987
466,21,5,1250,60,0,9.75,0.0288025469594689,0.222222222222222,0.037411170778749
467,23,4,1000,45,0,7.33333333333333,0.0280323163542817,0.222222222222222,0.0377097195409996
468,21,4,1000,52,0,10.3333333333333,0.0275913046095445,0.111111111111111,0.00697555807805912
470,11,2,500,70,0,59,0.0264592002338632,0.111111111111111,0.00716594601516952
469,22,1,250,22,1,0,0.0261003597744302,0.111111111111111,0.00722682784282699
472,23,3,750,40,0,8.5,0.024988082904043,0.222222222222222,0.0389013057125829
471,23,5,1250,58,0,8.75,0.024808474042199,0.222222222222222,0.0389721879704856
474,14,3,750,83,0,34.5,0.0243338215141299,0.222222222222222,0.0391598191348065
473,23,3,750,41,0,9,0.0240800857054949,0.222222222222222,0.0392603062634134
476,26,5,1250,49,1,5.75,0.0238621709939341,0.111111111111111,0.00761237755157075
475,21,2,500,35,0,14,0.0237669996339019,0.111111111111111,0.00762899380974315
477,23,6,1500,70,0,9.4,0.0234495385214161,0.111111111111111,0.00768455130889836
478,23,1,250,23,0,0,0.0232032198394685,0.111111111111111,0.00772779734782694
479,23,1,250,23,0,0,0.0232032198394685,0.111111111111111,0.00772779734782694
480,23,1,250,23,0,0,0.0232032198394685,0,0.000538389410918704
481,23,1,250,23,0,0,0.0232032198394685,0,0.000538389410918704
482,23,1,250,23,0,0,0.0232032198394685,0,0.000538389410918704
483,23,1,250,23,0,0,0.0232032198394685,0,0.000538389410918704
484,23,1,250,23,0,0,0.0232032198394685,0,0.000538389410918704
485,23,1,250,23,0,0,0.0232032198394685,0,0.000538389410918704
487,21,6,1500,86,0,13,0.0225040189770279,0,0.00050643087011843
486,23,4,1000,53,0,10,0.0223577583878279,0,0.000499869360128491
488,23,3,750,48,0,12.5,0.0191971019297572,0,0.000368528722501489
489,21,2,500,41,0,20,0.0189363086514015,0,0.000358583785341143
490,21,3,750,64,0,21.5,0.0159653417190415,0,0.000254892136205766
491,16,2,500,70,0,54,0.0158486539420996,0,0.000251179831776429
492,21,3,750,70,0,24.5,0.0143284304012997,0,0.000205303917764889
493,23,4,1000,87,0,21.3333333333333,0.0120182074467758,0,0.000144437310233738
494,23,3,750,89,0,33,0.00877494648590069,0,7.69996858304209e-05
495,23,2,500,87,0,64,0.00600910372338792,0,3.61093275584346e-05
496,35,3,750,64,0,14.5,0.00419219341131177,0,1.75744855978458e-05
497,38,1,250,38,0,0,0.00397259845476272,0,1.57815384827832e-05
498,38,1,250,38,0,0,0.00397259845476272,0,1.57815384827832e-05
499,40,1,250,40,0,0,0.00313962798336653,0,9.85726387393817e-06
500,74,1,250,74,0,0,5.7482819814815e-05,0,3.30427457386249e-09
